type,weight,fragile,destination
Machinery,59.3,True,Johor Bahru
Electronics,8.2,True,Kota Kinabalu
Furniture,28.4,False,Kuching
Food,1.3,True,Johor Bahru
Furniture,38.1,True,Penang
Furniture,32.0,True,Kota Kinabalu
Electronics,8.3,True,Johor Bahru
Documents,1.8,False,Penang
Food,6.2,False,Kuching
Food,5.9,True,Penang
Clothing,3.8,False,Kuching
Machinery,56.0,False,Kuala Lumpur
Machinery,48.0,True,Kuala Lumpur
Furniture,23.7,True,Penang
Food,4.2,False,Kuching
Food,5.6,True,Johor Bahru
Machinery,45.3,False,Johor Bahru
Food,5.6,True,Johor Bahru
Food,9.2,False,Penang
Machinery,34.0,False,Kuala Lumpur
Furniture,34.3,True,Kuching
Machinery,44.9,False,Kota Kinabalu
Furniture,32.4,False,Kuala Lumpur
Food,7.9,False,Kuala Lumpur
Electronics,9.6,True,Penang
Electronics,16.4,False,Johor Bahru
Food,1.1,True,Kota Kinabalu
Clothing,1.4,False,Kuala Lumpur
Clothing,4.5,False,Kuala Lumpur
Electronics,19.0,False,Penang
Clothing,4.2,False,Kuala Lumpur
Clothing,1.2,True,Kuala Lumpur
Clothing,1.9,False,Kuching
Clothing,2.2,False,Kuching
Documents,1.3,True,Penang
Machinery,47.4,True,Johor Bahru
Food,3.7,False,Johor Bahru
Electronics,5.3,True,Penang
Furniture,45.6,False,Kota Kinabalu
Documents,0.6,False,Kota Kinabalu
Machinery,30.9,True,Johor Bahru
Clothing,3.5,False,Johor Bahru
Food,4.3,True,Kuching
Electronics,15.4,True,Kuching
Food,4.0,True,Kuala Lumpur
Food,8.2,False,Kota Kinabalu
Food,2.9,False,Penang
Machinery,38.8,True,Kuala Lumpur
Furniture,35.2,True,Penang
Documents,1.3,False,Kota Kinabalu
Food,8.5,True,Kuching
Food,6.1,False,Kota Kinabalu
Food,3.7,True,Penang
Machinery,59.6,False,Kuching
Documents,1.3,False,Johor Bahru
Machinery,63.9,False,Kuching
Furniture,40.2,False,Kuching
Furniture,42.4,True,Kota Kinabalu
Food,5.2,False,Penang
Machinery,55.2,False,Kuching
Clothing,2.9,False,Kota Kinabalu
Clothing,1.7,False,Kuching
Documents,1.7,False,Penang
Electronics,13.4,False,Kuala Lumpur
Machinery,67.3,False,Kuching
Documents,1.6,False,Kuching
Food,7.3,True,Kota Kinabalu
Electronics,5.1,True,Kuching
Furniture,44.6,True,Johor Bahru
Machinery,43.0,False,Kuching
Machinery,33.9,True,Johor Bahru
Clothing,3.5,False,Kuala Lumpur
Furniture,24.9,False,Kota Kinabalu
Electronics,13.6,True,Penang
Machinery,48.3,False,Johor Bahru
Food,6.1,True,Johor Bahru
Clothing,1.2,False,Kota Kinabalu
Machinery,36.9,True,Kuching
Furniture,34.5,False,Kuching
Documents,1.5,False,Kuala Lumpur
Documents,1.0,False,Johor Bahru
Machinery,46.0,True,Penang
Furniture,36.1,False,Johor Bahru
Clothing,2.1,False,Penang
Documents,1.5,False,Kuala Lumpur
Furniture,35.4,True,Johor Bahru
Clothing,0.8,False,Penang
Machinery,65.6,False,Penang
Food,3.1,False,Kuala Lumpur
Furniture,48.7,False,Kuala Lumpur
Electronics,12.4,True,Kota Kinabalu
Food,3.3,True,Kota Kinabalu
Food,3.9,False,Kuching
Machinery,37.0,False,Kuala Lumpur
Food,3.9,True,Kota Kinabalu
Documents,0.5,False,Kuala Lumpur
Machinery,58.4,True,Penang
Furniture,34.4,False,Kota Kinabalu
Electronics,5.3,True,Johor Bahru
Furniture,25.1,False,Johor Bahru
Food,4.6,True,Kuching
Furniture,37.5,True,Penang
Furniture,28.3,False,Johor Bahru
Clothing,2.1,False,Kuala Lumpur
Food,4.4,True,Kuala Lumpur
Furniture,34.4,False,Penang
Clothing,1.8,False,Penang
Documents,1.2,False,Kuala Lumpur
Food,5.1,False,Kuala Lumpur
Clothing,3.6,False,Johor Bahru
Electronics,7.7,True,Penang
Documents,0.9,False,Penang
Food,9.9,True,Johor Bahru
Furniture,34.7,False,Penang
Clothing,1.9,False,Kota Kinabalu
Furniture,35.0,False,Penang
Clothing,4.5,False,Penang
Clothing,2.6,False,Kota Kinabalu
Furniture,27.6,False,Kota Kinabalu
Clothing,0.7,False,Penang
Electronics,12.1,False,Penang
Documents,1.7,False,Penang
Documents,1.8,False,Penang
Documents,0.9,True,Kota Kinabalu
Documents,0.9,False,Johor Bahru
Clothing,1.1,False,Penang
Furniture,28.6,False,Johor Bahru
Furniture,35.5,False,Kuala Lumpur
Electronics,9.6,True,Kuala Lumpur
Food,8.4,True,Kuching
Electronics,15.9,False,Kuala Lumpur
Clothing,3.6,False,Kuching
Electronics,11.0,True,Kuching
Food,7.9,True,Kuala Lumpur
Food,7.6,False,Kuala Lumpur
Electronics,9.3,True,Penang
Food,9.5,True,Kuala Lumpur
Documents,0.7,False,Kuching
Electronics,11.8,True,Penang
Machinery,44.3,False,Kuching
Machinery,35.0,False,Kuala Lumpur
Machinery,38.5,True,Kuala Lumpur
Clothing,0.7,False,Kuala Lumpur
Clothing,1.2,False,Kota Kinabalu
Furniture,34.5,False,Kota Kinabalu
Clothing,2.1,False,Penang
Electronics,5.5,True,Penang
Furniture,35.1,True,Kuching
Food,1.3,True,Johor Bahru
Clothing,2.1,False,Johor Bahru
Furniture,33.6,False,Kuching
Machinery,55.4,False,Kuching
Electronics,11.4,True,Johor Bahru
Documents,1.3,False,Kuching
Food,8.7,True,Kota Kinabalu
Documents,0.7,False,Johor Bahru
Food,8.0,True,Kuching
Clothing,1.8,False,Johor Bahru
Documents,0.6,False,Johor Bahru
Furniture,20.6,False,Kota Kinabalu
Food,8.0,True,Penang
Clothing,3.4,False,Kota Kinabalu
Food,7.9,True,Kuching
Machinery,61.0,False,Kuala Lumpur
Furniture,27.3,False,Kuala Lumpur
Furniture,21.0,True,Kuching
Food,7.0,False,Penang
Clothing,4.4,False,Kuching
Electronics,18.4,True,Kota Kinabalu
Electronics,15.6,True,Kuala Lumpur
Machinery,41.2,False,Penang
Clothing,1.0,False,Kota Kinabalu
Documents,1.7,False,Johor Bahru
Food,8.2,True,Johor Bahru
Clothing,1.3,False,Penang
Documents,0.6,False,Kota Kinabalu
Documents,0.6,False,Kuala Lumpur
Electronics,6.6,True,Kota Kinabalu
Clothing,2.8,False,Kota Kinabalu
Documents,1.6,False,Kota Kinabalu
Documents,0.7,False,Kota Kinabalu
Documents,0.6,False,Kuala Lumpur
Food,4.9,True,Kuala Lumpur
Documents,1.2,False,Kota Kinabalu
Machinery,59.3,False,Kota Kinabalu
Documents,2.0,False,Johor Bahru
Furniture,48.3,True,Penang
Clothing,3.4,False,Penang
Clothing,2.3,False,Johor Bahru
Electronics,6.8,True,Johor Bahru
Machinery,45.5,False,Johor Bahru
Food,9.5,True,Penang
Furniture,31.5,False,Penang
Machinery,63.8,False,Kota Kinabalu
Food,9.1,False,Kuala Lumpur
Electronics,12.5,False,Kuching
Food,6.0,True,Penang
Furniture,27.9,True,Kuala Lumpur
Machinery,69.4,False,Kota Kinabalu
Machinery,67.2,False,Kuala Lumpur
Machinery,59.1,False,Kota Kinabalu
Machinery,66.4,False,Penang
Machinery,53.9,False,Penang
Electronics,12.0,True,Kuala Lumpur
Electronics,11.0,True,Penang
Food,7.5,True,Kota Kinabalu
Clothing,2.3,False,Penang
Food,2.6,True,Johor Bahru
Documents,1.4,False,Kuching
Clothing,2.4,False,Kuala Lumpur
Food,6.5,True,Kuala Lumpur
Clothing,0.8,False,Kuching
Electronics,12.7,True,Johor Bahru
Food,8.4,False,Kuching
Machinery,60.1,False,Penang
Machinery,62.6,False,Johor Bahru
Food,4.2,False,Kuala Lumpur
Clothing,4.4,False,Kuching
Machinery,65.9,False,Johor Bahru
Furniture,31.5,False,Penang
Machinery,59.6,False,Kuching
Food,5.3,True,Kuala Lumpur
Electronics,7.6,True,Kota Kinabalu
Furniture,20.8,False,Johor Bahru
Food,5.2,False,Kuching
Food,5.1,True,Kuala Lumpur
Machinery,35.1,False,Kota Kinabalu
Documents,1.9,False,Kuala Lumpur
Furniture,35.8,False,Kuala Lumpur
Clothing,3.6,False,Penang
Electronics,9.2,True,Johor Bahru
Food,9.7,False,Kota Kinabalu
Documents,1.9,False,Johor Bahru
Documents,1.8,False,Kota Kinabalu
Machinery,40.6,False,Penang
Furniture,28.0,True,Penang
Machinery,36.5,False,Johor Bahru
Electronics,15.1,True,Kota Kinabalu
Furniture,37.6,False,Johor Bahru
Clothing,1.4,False,Kuala Lumpur
Food,4.4,True,Johor Bahru
Clothing,2.7,False,Penang
Electronics,17.1,True,Johor Bahru
Machinery,63.8,False,Johor Bahru
Food,7.4,False,Kuching
Clothing,1.5,False,Kota Kinabalu
Documents,1.7,False,Penang
Clothing,3.9,False,Johor Bahru
Electronics,19.7,True,Johor Bahru
Electronics,18.2,True,Johor Bahru
Machinery,52.8,False,Johor Bahru
Food,4.5,False,Penang
Clothing,2.9,False,Kota Kinabalu
Documents,1.5,False,Kota Kinabalu
Documents,1.6,False,Kota Kinabalu
Documents,0.7,False,Kuching
Clothing,3.5,False,Kota Kinabalu
Clothing,4.9,False,Johor Bahru
Electronics,10.8,True,Kuala Lumpur
Furniture,25.3,False,Johor Bahru
Clothing,2.7,False,Penang
Electronics,18.0,True,Penang
Food,5.2,True,Penang
Electronics,7.7,False,Kota Kinabalu
Documents,1.5,False,Kuching
Furniture,41.6,False,Kuala Lumpur
Machinery,42.1,False,Kuching
Clothing,0.9,False,Johor Bahru
Furniture,27.8,True,Kuala Lumpur
Food,8.1,False,Kuala Lumpur
Documents,0.5,False,Kota Kinabalu
Furniture,21.2,True,Kuala Lumpur
Documents,1.3,False,Kuala Lumpur
Furniture,26.1,False,Johor Bahru
Machinery,44.1,False,Kota Kinabalu
Food,5.3,True,Johor Bahru
Furniture,43.0,False,Penang
Clothing,2.0,False,Kuala Lumpur
Clothing,2.4,False,Kota Kinabalu
Machinery,53.0,False,Kuching
Clothing,2.0,False,Kota Kinabalu
Machinery,69.2,True,Kuching
Furniture,27.1,False,Kuching
Machinery,39.0,False,Johor Bahru
Electronics,13.9,True,Kuala Lumpur
Furniture,27.9,False,Kuching
Electronics,11.7,True,Kuching
Furniture,47.3,True,Kuching
Food,8.6,True,Penang
Food,7.2,True,Johor Bahru
Documents,1.0,False,Penang
Furniture,25.3,True,Kuching
Documents,0.6,False,Johor Bahru
Food,2.7,False,Kuala Lumpur
Food,2.4,True,Johor Bahru
Machinery,31.6,False,Johor Bahru
Clothing,0.7,False,Kota Kinabalu
Clothing,2.3,False,Kota Kinabalu
Clothing,0.7,False,Johor Bahru
Electronics,10.3,True,Penang
Documents,1.3,False,Johor Bahru
Electronics,13.9,True,Kuala Lumpur
Clothing,2.5,False,Kuala Lumpur
Electronics,9.3,True,Kuching
Furniture,35.0,False,Kuching
Electronics,19.8,True,Kota Kinabalu
Furniture,30.0,False,Penang
Furniture,41.9,False,Penang
Machinery,33.9,False,Johor Bahru
Documents,0.9,False,Kuching
Electronics,17.7,True,Kuching
Clothing,4.7,False,Kuching
Food,9.2,False,Kota Kinabalu
Food,9.8,True,Kota Kinabalu
Clothing,1.6,False,Penang
Electronics,10.7,True,Kuching
Food,8.4,False,Johor Bahru
Food,7.8,True,Kota Kinabalu
Clothing,2.0,False,Penang
Furniture,37.6,False,Johor Bahru
Food,9.6,False,Kota Kinabalu
Food,7.2,True,Kuala Lumpur
Machinery,38.5,True,Kota Kinabalu
Documents,1.1,False,Kota Kinabalu
Clothing,2.8,False,Penang
Furniture,45.8,True,Kuching
Food,9.5,False,Kota Kinabalu
Documents,1.0,False,Kota Kinabalu
Food,9.2,True,Kuching
Electronics,7.6,True,Johor Bahru
Furniture,38.0,False,Johor Bahru
Clothing,1.9,False,Kota Kinabalu
Clothing,0.8,False,Kuching
Machinery,37.4,True,Kota Kinabalu
Food,9.6,True,Johor Bahru
Food,2.5,False,Kuala Lumpur
Clothing,2.9,True,Johor Bahru
Furniture,23.6,True,Penang
Machinery,47.5,False,Kota Kinabalu
Clothing,1.8,False,Kuching
Electronics,18.1,True,Kuching
Electronics,10.1,True,Kota Kinabalu
Documents,1.1,False,Kuching
Clothing,2.0,False,Kuching
Documents,1.6,False,Kota Kinabalu
Documents,2.0,False,Penang
Electronics,9.4,True,Kuching
Clothing,4.4,False,Johor Bahru
Machinery,44.3,False,Johor Bahru
Furniture,31.4,False,Kuching
Electronics,17.6,True,Kuching
Clothing,3.2,False,Johor Bahru
Documents,0.8,False,Kuala Lumpur
Furniture,32.8,True,Penang
Documents,1.6,False,Kuching
Food,7.4,True,Penang
Clothing,2.1,False,Johor Bahru
Machinery,43.4,False,Penang
Clothing,0.6,False,Penang
Clothing,3.4,False,Kuala Lumpur
Electronics,11.1,True,Johor Bahru
Machinery,67.7,False,Kuala Lumpur
Documents,1.1,False,Johor Bahru
Clothing,2.9,False,Penang
Electronics,15.6,True,Kuala Lumpur
Documents,1.9,False,Johor Bahru
Machinery,46.2,False,Kota Kinabalu
Furniture,40.8,False,Kuching
Machinery,51.6,True,Kuala Lumpur
Machinery,35.6,True,Penang
Machinery,59.3,False,Kuching
Furniture,24.9,True,Kuala Lumpur
Electronics,16.9,True,Johor Bahru
Machinery,68.7,True,Johor Bahru
Machinery,39.2,False,Kota Kinabalu
Electronics,7.6,True,Penang
Documents,1.2,False,Penang
Clothing,2.6,False,Penang
Food,6.2,False,Kuching
Furniture,33.7,False,Kota Kinabalu
Documents,1.6,True,Johor Bahru
Food,7.9,False,Johor Bahru
Machinery,36.0,True,Penang
Machinery,64.0,False,Penang
Machinery,36.9,False,Johor Bahru
Furniture,32.1,False,Penang
Clothing,2.9,False,Kuching
Electronics,9.1,True,Kuala Lumpur
Machinery,50.8,False,Kuala Lumpur
Electronics,17.2,False,Kuala Lumpur
Clothing,3.6,False,Johor Bahru
Documents,1.2,False,Penang
Food,4.2,False,Kuala Lumpur
Food,5.8,False,Kuching
Documents,1.1,False,Penang
Food,7.9,True,Johor Bahru
Clothing,3.8,False,Kota Kinabalu
Food,5.5,False,Kuala Lumpur
Machinery,41.1,False,Kuching
Food,3.3,True,Kuching
Machinery,50.4,False,Johor Bahru
Clothing,4.6,False,Johor Bahru
Food,5.2,True,Johor Bahru
Furniture,22.2,False,Kuching
Furniture,30.0,False,Kuala Lumpur
Documents,2.0,False,Johor Bahru
Furniture,38.1,False,Johor Bahru
Furniture,37.8,False,Johor Bahru
Food,9.2,True,Johor Bahru
Electronics,13.3,True,Penang
Documents,0.7,False,Penang
Documents,1.3,False,Kota Kinabalu
Documents,0.7,False,Kuching
Food,6.4,True,Kota Kinabalu
Clothing,1.2,False,Penang
Furniture,42.4,False,Kuching
Furniture,34.6,False,Penang
Machinery,34.1,False,Kuching
Food,7.6,False,Penang
Furniture,27.5,False,Johor Bahru
Furniture,49.9,False,Penang
Machinery,49.4,True,Kota Kinabalu
Food,8.8,True,Johor Bahru
Food,1.8,False,Penang
Documents,1.6,False,Kuching
Documents,1.7,False,Kuching
Machinery,49.7,False,Kota Kinabalu
Food,7.7,True,Penang
Clothing,4.4,False,Kuching
Food,6.8,False,Kuala Lumpur
Machinery,48.9,False,Kuching
Furniture,37.9,False,Kota Kinabalu
Clothing,0.8,False,Kuala Lumpur
Food,7.2,True,Kuala Lumpur
Food,4.3,True,Kuching
Documents,0.8,False,Kuching
Food,3.8,True,Kuala Lumpur
Furniture,26.2,True,Kuala Lumpur
Furniture,43.9,False,Penang
Furniture,28.6,False,Kota Kinabalu
Clothing,2.2,False,Johor Bahru
Documents,1.2,False,Kota Kinabalu
Food,7.0,False,Kota Kinabalu
Furniture,41.3,False,Kuala Lumpur
Machinery,69.7,False,Kuching
Machinery,36.9,False,Kuching
Food,8.3,True,Penang
Clothing,3.2,False,Kuala Lumpur
Electronics,10.2,True,Kota Kinabalu
Documents,0.9,False,Kuala Lumpur
Machinery,66.9,False,Kuching
Clothing,3.1,False,Johor Bahru
Electronics,8.9,True,Johor Bahru
Food,9.7,False,Penang
Documents,1.7,False,Kuching
Furniture,47.1,False,Kuching
Electronics,5.5,True,Kuala Lumpur
Electronics,6.2,True,Johor Bahru
Electronics,19.8,True,Kota Kinabalu
Clothing,4.8,False,Kuching
Food,1.8,False,Johor Bahru
Clothing,1.8,False,Kuching
Furniture,41.9,False,Penang
Clothing,3.6,True,Penang
Machinery,64.4,False,Penang
Documents,1.1,False,Kuala Lumpur
Furniture,29.2,True,Kuala Lumpur
Furniture,45.4,False,Kuching
Electronics,10.3,True,Kuching
Documents,0.9,False,Kuala Lumpur
Documents,0.7,True,Penang
Food,9.1,False,Kuala Lumpur
Furniture,32.6,True,Kuala Lumpur
Clothing,4.3,False,Kota Kinabalu
Machinery,31.1,False,Penang
Furniture,47.9,False,Kota Kinabalu
Clothing,3.2,False,Kota Kinabalu
Food,1.0,True,Johor Bahru
Electronics,14.9,False,Johor Bahru
Machinery,36.1,False,Penang
Food,9.4,False,Kuching
Clothing,2.5,False,Kota Kinabalu
Machinery,53.3,False,Kuching
Furniture,22.3,False,Kuala Lumpur
Documents,0.5,False,Kuala Lumpur
Machinery,51.1,True,Kuala Lumpur
Clothing,4.4,False,Johor Bahru
Clothing,3.0,False,Penang
Machinery,41.0,False,Penang
Clothing,1.3,False,Johor Bahru
Machinery,58.4,True,Johor Bahru
Clothing,1.2,False,Johor Bahru
Food,4.7,False,Penang
Food,2.0,False,Penang
Machinery,30.8,False,Kota Kinabalu
Food,5.6,False,Johor Bahru
Clothing,3.2,False,Penang
Documents,1.6,False,Kuala Lumpur
Electronics,7.9,True,Penang
Documents,1.9,False,Kuching
Food,2.9,False,Kuala Lumpur
Electronics,7.2,False,Kota Kinabalu
Furniture,41.4,True,Kuching
Furniture,20.8,True,Kuala Lumpur
Food,8.4,True,Kuching
Electronics,8.9,True,Kuching
Machinery,52.8,False,Johor Bahru
Clothing,2.7,False,Penang
Machinery,41.5,False,Johor Bahru
Furniture,36.4,False,Penang
Machinery,56.3,False,Kota Kinabalu
Furniture,47.0,False,Penang
Electronics,10.9,False,Penang
Furniture,27.9,False,Johor Bahru
Machinery,42.2,False,Johor Bahru
Furniture,23.2,False,Kuching
Furniture,48.7,True,Johor Bahru
Machinery,61.0,True,Kuching
Furniture,25.6,True,Kuching
Machinery,48.2,False,Kuala Lumpur
Electronics,18.1,True,Penang
Food,6.4,True,Penang
Food,1.8,True,Kuala Lumpur
Documents,1.5,True,Kota Kinabalu
Clothing,2.5,False,Kuching
Clothing,1.7,False,Kuching
Machinery,64.6,False,Penang
Furniture,33.5,True,Johor Bahru
Machinery,34.1,False,Kuching
Food,4.0,True,Kuala Lumpur
Documents,1.8,False,Penang
Machinery,67.6,False,Kuching
Food,4.9,True,Johor Bahru
Food,7.2,True,Johor Bahru
Food,7.4,True,Penang
Furniture,32.1,False,Kuching
Clothing,0.6,False,Johor Bahru
Furniture,46.3,False,Johor Bahru
Food,3.4,True,Johor Bahru
Machinery,43.9,False,Kota Kinabalu
Electronics,8.4,True,Johor Bahru
Food,8.6,True,Penang
Documents,1.4,True,Kuala Lumpur
Furniture,26.6,False,Johor Bahru
Electronics,8.0,False,Penang
Electronics,8.9,True,Kota Kinabalu
Documents,0.7,False,Kuching
Documents,0.9,False,Kuala Lumpur
Clothing,2.4,False,Kuala Lumpur
Clothing,0.5,False,Kota Kinabalu
Documents,2.0,False,Johor Bahru
Electronics,5.8,False,Johor Bahru
Furniture,20.0,False,Kuching
Food,7.8,True,Kuching
Clothing,4.4,False,Kota Kinabalu
Clothing,2.6,False,Kota Kinabalu
Clothing,5.0,False,Kuala Lumpur
Clothing,4.0,False,Kuching
Documents,1.9,False,Kuala Lumpur
Documents,1.7,False,Penang
Electronics,9.5,True,Kota Kinabalu
Machinery,56.1,False,Penang
Clothing,2.7,False,Kuching
Food,6.2,False,Johor Bahru
Furniture,25.9,False,Kuching
Clothing,0.7,False,Kuala Lumpur
Food,9.2,False,Kuala Lumpur
Clothing,1.2,False,Johor Bahru
Documents,1.6,False,Penang
Furniture,23.8,True,Kuala Lumpur
Clothing,0.7,False,Penang
Machinery,50.2,False,Kuala Lumpur
Furniture,38.3,False,Kuala Lumpur
Food,3.2,True,Kuala Lumpur
Electronics,9.3,True,Kota Kinabalu
Furniture,42.3,False,Penang
Electronics,18.3,True,Kuching
Electronics,17.4,True,Johor Bahru
Electronics,7.6,True,Johor Bahru
Documents,1.8,False,Johor Bahru
Documents,1.0,False,Kuala Lumpur
Clothing,1.1,False,Kuala Lumpur
Electronics,11.7,True,Penang
Documents,1.1,False,Kuala Lumpur
Documents,1.9,False,Johor Bahru
Electronics,19.5,True,Penang
Documents,0.6,True,Penang
Machinery,48.1,False,Kuching
Electronics,19.4,True,Kuching
Furniture,24.8,False,Kuala Lumpur
Clothing,0.6,False,Kota Kinabalu
Documents,1.7,False,Kota Kinabalu
Clothing,3.7,True,Kuala Lumpur
Food,4.1,True,Kuching
Food,4.4,True,Kota Kinabalu
Clothing,0.9,False,Johor Bahru
Electronics,19.0,True,Penang
Food,4.5,False,Kota Kinabalu
Machinery,32.3,False,Kota Kinabalu
Machinery,69.6,True,Kota Kinabalu
Electronics,12.5,True,Penang
Machinery,45.5,False,Penang
Documents,0.8,False,Kota Kinabalu
Clothing,2.6,False,Kuching
Documents,1.8,False,Kuala Lumpur
Clothing,0.9,False,Kuching
Documents,1.8,False,Kuala Lumpur
Clothing,4.4,False,Penang
Furniture,29.2,False,Johor Bahru
Machinery,53.8,False,Johor Bahru
Clothing,2.2,False,Johor Bahru
Documents,1.6,False,Kuala Lumpur
Clothing,4.3,False,Kuching
Electronics,16.0,True,Kuching
Clothing,0.8,False,Kuala Lumpur
Electronics,19.0,True,Kota Kinabalu
Machinery,39.9,True,Johor Bahru
Electronics,17.7,True,Johor Bahru
Food,4.0,True,Kota Kinabalu
Documents,1.3,False,Johor Bahru
Clothing,2.2,False,Johor Bahru
Electronics,12.6,True,Kuala Lumpur
Documents,1.2,False,Kuching
Electronics,16.2,False,Kuala Lumpur
Furniture,31.6,False,Kuching
Food,5.5,False,Kota Kinabalu
Machinery,43.1,False,Kuching
Machinery,32.0,False,Kuching
Electronics,14.0,False,Kuching
Clothing,1.6,False,Kota Kinabalu
Machinery,56.6,False,Kuching
Clothing,4.5,False,Johor Bahru
Clothing,2.4,True,Penang
Machinery,55.7,True,Johor Bahru
Documents,1.2,False,Penang
Food,6.0,True,Johor Bahru
Clothing,0.8,False,Kuching
Clothing,1.8,False,Johor Bahru
Documents,0.7,False,Johor Bahru
Clothing,2.4,False,Kuching
Documents,1.7,False,Penang
Food,9.8,False,Kuching
Machinery,31.4,True,Kuala Lumpur
Machinery,33.5,False,Kota Kinabalu
Furniture,28.1,False,Penang
Documents,1.7,True,Kota Kinabalu
Electronics,10.9,False,Kuching
Electronics,10.2,False,Kuching
Machinery,69.1,False,Johor Bahru
Documents,0.6,False,Kuala Lumpur
Food,6.9,True,Kuala Lumpur
Electronics,8.3,True,Johor Bahru
Machinery,34.0,False,Kuala Lumpur
Furniture,28.6,True,Kuching
Furniture,23.9,False,Penang
Furniture,33.9,True,Johor Bahru
Documents,0.7,False,Johor Bahru
Documents,1.0,False,Kota Kinabalu
Machinery,66.2,False,Kuala Lumpur
Clothing,4.2,False,Kuching
Electronics,10.8,True,Penang
Clothing,3.5,False,Kuala Lumpur
Food,1.5,False,Kuching
Food,8.8,True,Johor Bahru
Furniture,25.1,False,Kuching
Machinery,30.5,False,Kuala Lumpur
Electronics,6.0,True,Kota Kinabalu
Machinery,37.7,False,Johor Bahru
Electronics,9.5,True,Kuching
Documents,1.9,False,Penang
Documents,1.3,False,Kuala Lumpur
Documents,1.1,False,Penang
Machinery,50.4,False,Penang
Electronics,11.3,True,Johor Bahru
Furniture,49.4,True,Kuala Lumpur
Documents,1.4,False,Johor Bahru
Food,1.1,True,Kota Kinabalu
Machinery,30.9,False,Kuching
Documents,1.9,False,Kuala Lumpur
Machinery,44.1,False,Kota Kinabalu
Food,8.4,False,Kota Kinabalu
Clothing,3.4,False,Kuala Lumpur
Documents,0.8,False,Kuching
Machinery,43.8,False,Penang
Electronics,19.0,True,Penang
Clothing,1.5,False,Kuching
Machinery,52.3,False,Kuala Lumpur
Machinery,64.6,False,Kuala Lumpur
Food,7.5,False,Johor Bahru
Machinery,32.5,False,Kuching
Machinery,50.8,True,Kota Kinabalu
Clothing,1.6,False,Kuala Lumpur
Food,7.0,False,Penang
Documents,1.5,True,Kota Kinabalu
Machinery,50.8,False,Kuala Lumpur
Electronics,12.3,True,Penang
Furniture,24.7,False,Johor Bahru
Clothing,2.4,False,Johor Bahru
Electronics,5.4,False,Kuching
Documents,1.3,False,Kuala Lumpur
Electronics,7.3,True,Kuala Lumpur
Clothing,1.3,False,Kuching
Furniture,21.9,True,Penang
Electronics,6.2,True,Kuala Lumpur
Furniture,35.7,False,Penang
Machinery,42.3,True,Penang
Electronics,19.2,True,Kuala Lumpur
Clothing,3.5,False,Kota Kinabalu
Documents,2.0,False,Kuala Lumpur
Electronics,10.9,True,Kuala Lumpur
Electronics,7.5,False,Kuching
Furniture,29.2,False,Penang
